2021-07-04T20:54:32.019475,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:54:43.081891,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:54:48.613565,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:54:54.144160,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:55:05.206699,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:55:10.738310,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:55:16.269938,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:55:21.801599,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:55:27.333265,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:55:32.865054,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:55:38.396659,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:55:43.928307,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:55:49.459994,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:55:54.991694,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:56:00.523313,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:56:06.055049,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:56:17.120938,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:56:28.183375,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:56:33.715207,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:56:39.246878,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:56:44.778547,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:56:50.310221,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:57:01.372772,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:57:06.904488,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:57:12.436232,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:57:17.967892,"Temp=23.0C, Humidity=36.0%"
2021-07-04T20:57:23.499490,"Temp=23.0C, Humidity=37.0%"
2021-07-04T20:57:29.031211,"Temp=23.0C, Humidity=37.0%"
2021-07-04T20:57:34.562873,"Temp=23.0C, Humidity=37.0%"
2021-07-04T20:57:40.094503,"Temp=23.0C, Humidity=37.0%"
2021-07-04T20:57:45.626360,"Temp=23.0C, Humidity=37.0%"
2021-07-04T20:57:51.158076,"Temp=23.0C, Humidity=37.0%"
2021-07-04T20:57:56.689726,"Temp=23.0C, Humidity=37.0%"
2021-07-04T20:58:02.220636,"Temp=23.0C, Humidity=37.0%"
2021-07-04T20:58:07.752466,"Temp=23.0C, Humidity=37.0%"
2021-07-04T20:58:13.284205,"Temp=23.0C, Humidity=37.0%"
